# Fix print output for fix E_print
Step 1600 Total energy -333.838855824511
Step 1610 Total energy -333.883273069835
Step 1620 Total energy -333.928157765865
Step 1630 Total energy -333.977239944224
Step 1640 Total energy -334.027410360604
Step 1650 Total energy -334.076755550112
Step 1660 Total energy -334.12909850082
Step 1670 Total energy -334.18629943415
Step 1680 Total energy -334.229018628403
Step 1690 Total energy -334.251480951337
Step 1700 Total energy -334.267902041485
Step 1710 Total energy -334.283574546557
Step 1720 Total energy -334.298311401642
Step 1730 Total energy -334.312580418177
Step 1740 Total energy -334.33444789347
Step 1750 Total energy -334.363995547902
Step 1760 Total energy -334.38876855707
Step 1770 Total energy -334.410099917654
Step 1780 Total energy -334.433408542002
Step 1790 Total energy -334.454226617648
Step 1800 Total energy -334.467237296221
Step 1810 Total energy -334.472632925637
Step 1820 Total energy -334.470263730253
Step 1830 Total energy -334.45962405318
Step 1840 Total energy -334.439561937766
Step 1850 Total energy -334.413070642987
Step 1860 Total energy -334.388405054698
Step 1870 Total energy -334.363865348117
Step 1880 Total energy -334.332705852727
Step 1890 Total energy -334.300158443078
Step 1900 Total energy -334.273822545549
Step 1910 Total energy -334.251649262781
Step 1920 Total energy -334.228246155901
Step 1930 Total energy -334.200021186261
Step 1940 Total energy -334.16332625189
Step 1950 Total energy -334.11542638947
Step 1960 Total energy -334.065557924261
Step 1970 Total energy -334.013814432341
Step 1980 Total energy -333.957172422824
Step 1990 Total energy -333.905420373065
Step 2000 Total energy -333.86066181825
Step 2010 Total energy -333.818552132679
Step 2020 Total energy -333.775087347913
Step 2030 Total energy -333.743492443699
Step 2040 Total energy -333.724333592087
Step 2050 Total energy -333.704438351758
Step 2060 Total energy -333.682326456771
Step 2070 Total energy -333.66791114802
Step 2080 Total energy -333.657966854245
Step 2090 Total energy -333.648109502936
Step 2100 Total energy -333.642701135979
Step 2110 Total energy -333.640482272626
Step 2120 Total energy -333.634313065549
Step 2130 Total energy -333.623861277572
Step 2140 Total energy -333.624801798988
Step 2150 Total energy -333.641027683297
Step 2160 Total energy -333.659864386678
Step 2170 Total energy -333.680261819312
Step 2180 Total energy -333.70344494171
Step 2190 Total energy -333.730484356983
Step 2200 Total energy -333.770109098851
Step 2210 Total energy -333.826806069315
Step 2220 Total energy -333.889744217016
Step 2230 Total energy -333.961253218603
Step 2240 Total energy -334.04154620084
Step 2250 Total energy -334.112313898365
Step 2260 Total energy -334.172586172386
Step 2270 Total energy -334.232531567131
Step 2280 Total energy -334.287364664342
Step 2290 Total energy -334.325137212325
Step 2300 Total energy -334.354595500485
Step 2310 Total energy -334.388988682554
Step 2320 Total energy -334.425993281017
Step 2330 Total energy -334.4569275249
Step 2340 Total energy -334.483610450637
Step 2350 Total energy -334.507443201653
Step 2360 Total energy -334.524306385861
Step 2370 Total energy -334.532823077209
Step 2380 Total energy -334.537458422614
Step 2390 Total energy -334.538376334114
Step 2400 Total energy -334.532535267398
Step 2410 Total energy -334.516501160523
Step 2420 Total energy -334.488886322541
Step 2430 Total energy -334.457320894932
Step 2440 Total energy -334.427072187662
Step 2450 Total energy -334.397315187949
Step 2460 Total energy -334.373455887582
Step 2470 Total energy -334.357849176852
Step 2480 Total energy -334.34449054187
Step 2490 Total energy -334.329799054425
Step 2500 Total energy -334.314596340325
Step 2510 Total energy -334.298212674843
Step 2520 Total energy -334.276076276862
Step 2530 Total energy -334.247510567759
Step 2540 Total energy -334.218705541897
Step 2550 Total energy -334.185984896849
Step 2560 Total energy -334.151594956224
Step 2570 Total energy -334.124668279412
Step 2580 Total energy -334.102426730427
Step 2590 Total energy -334.081301958602
Step 2600 Total energy -334.06327395436
Step 2610 Total energy -334.048982740722
Step 2620 Total energy -334.038172943844
Step 2630 Total energy -334.031503182675
Step 2640 Total energy -334.026090648126
Step 2650 Total energy -334.016909863906
Step 2660 Total energy -334.003532630325
Step 2670 Total energy -333.994475828292
Step 2680 Total energy -333.988886397328
Step 2690 Total energy -333.979510648108
Step 2700 Total energy -333.965402663597
Step 2710 Total energy -333.953551185102
Step 2720 Total energy -333.94467728389
Step 2730 Total energy -333.934197870925
Step 2740 Total energy -333.924749746721
Step 2750 Total energy -333.921121055824
Step 2760 Total energy -333.91778286136
Step 2770 Total energy -333.9131454748
Step 2780 Total energy -333.914938152112
Step 2790 Total energy -333.925032178379
Step 2800 Total energy -333.936165386098
Step 2810 Total energy -333.948046358377
Step 2820 Total energy -333.961243911211
Step 2830 Total energy -333.96982238278
Step 2840 Total energy -333.972066522539
Step 2850 Total energy -333.970750833012
Step 2860 Total energy -333.971111260315
Step 2870 Total energy -333.973335768855
Step 2880 Total energy -333.976349793867
Step 2890 Total energy -333.981024945714
Step 2900 Total energy -333.989262418008
Step 2910 Total energy -334.006520081849
Step 2920 Total energy -334.037549684459
Step 2930 Total energy -334.07452424965
Step 2940 Total energy -334.119709402406
Step 2950 Total energy -334.183729153012
Step 2960 Total energy -334.25295514713
Step 2970 Total energy -334.306125354916
Step 2980 Total energy -334.354331044622
Step 2990 Total energy -334.406134778235
Step 3000 Total energy -334.450438630144
Step 3010 Total energy -334.482361607274
Step 3020 Total energy -334.514851614481
Step 3030 Total energy -334.555046224441
Step 3040 Total energy -334.59516520451
Step 3050 Total energy -334.62979617216
Step 3060 Total energy -334.662427981068
Step 3070 Total energy -334.692613437407
Step 3080 Total energy -334.714889534941
Step 3090 Total energy -334.729776121885
Step 3100 Total energy -334.7378636825
Step 3110 Total energy -334.736957057757
Step 3120 Total energy -334.726343025187
Step 3130 Total energy -334.703497378572
Step 3140 Total energy -334.672841747821
Step 3150 Total energy -334.635677145111
Step 3160 Total energy -334.591844610674
Step 3170 Total energy -334.545481182179
Step 3180 Total energy -334.497984099002
Step 3190 Total energy -334.446366423893
Step 3200 Total energy -334.392418016185
Step 3210 Total energy -334.346474460912
Step 3220 Total energy -334.302769035014
Step 3230 Total energy -334.24668274559
Step 3240 Total energy -334.189691058968
Step 3250 Total energy -334.141756553072
Step 3260 Total energy -334.091558308039
Step 3270 Total energy -334.033001230939
Step 3280 Total energy -333.987546718224
Step 3290 Total energy -333.956470725412
Step 3300 Total energy -333.92579527276
Step 3310 Total energy -333.896351164798
Step 3320 Total energy -333.875389482964
Step 3330 Total energy -333.85903634621
Step 3340 Total energy -333.84421860122
Step 3350 Total energy -333.835558796222
Step 3360 Total energy -333.831588765004
Step 3370 Total energy -333.830231517148
Step 3380 Total energy -333.836838320942
Step 3390 Total energy -333.84851155213
Step 3400 Total energy -333.854118656425
Step 3410 Total energy -333.854209282493
Step 3420 Total energy -333.853746086923
Step 3430 Total energy -333.853625747051
Step 3440 Total energy -333.85096987663
Step 3450 Total energy -333.848828905814
Step 3460 Total energy -333.853688149703
Step 3470 Total energy -333.861865411759
Step 3480 Total energy -333.873757996837
Step 3490 Total energy -333.895763444649
Step 3500 Total energy -333.921823568913
Step 3510 Total energy -333.948869304889
Step 3520 Total energy -333.984479646645
Step 3530 Total energy -334.02549635747
Step 3540 Total energy -334.059649387623
Step 3550 Total energy -334.090134356366
Step 3560 Total energy -334.123993397829
Step 3570 Total energy -334.157686311283
Step 3580 Total energy -334.187492857579
Step 3590 Total energy -334.221675850301
Step 3600 Total energy -334.267493715793
Step 3610 Total energy -334.320173560665
Step 3620 Total energy -334.380147556238
Step 3630 Total energy -334.452960601475
Step 3640 Total energy -334.52309149018
Step 3650 Total energy -334.583907713928
Step 3660 Total energy -334.646046001962
Step 3670 Total energy -334.710888696813
Step 3680 Total energy -334.760909302877
Step 3690 Total energy -334.793423126776
Step 3700 Total energy -334.820019043327
Step 3710 Total energy -334.839720049117
Step 3720 Total energy -334.850614185199
Step 3730 Total energy -334.852715302438
Step 3740 Total energy -334.847481349971
Step 3750 Total energy -334.837875310003
Step 3760 Total energy -334.826602509864
Step 3770 Total energy -334.813539070747
Step 3780 Total energy -334.796560642339
Step 3790 Total energy -334.775264972424
Step 3800 Total energy -334.74842595236
Step 3810 Total energy -334.716109423764
Step 3820 Total energy -334.67795279514
Step 3830 Total energy -334.63034770916
Step 3840 Total energy -334.56952993438
Step 3850 Total energy -334.509195529224
Step 3860 Total energy -334.457870370004
Step 3870 Total energy -334.407368322864
Step 3880 Total energy -334.360719151319
Step 3890 Total energy -334.326115703108
Step 3900 Total energy -334.300083884595
Step 3910 Total energy -334.276414521043
Step 3920 Total energy -334.256674967802
Step 3930 Total energy -334.241294418354
Step 3940 Total energy -334.224234970783
Step 3950 Total energy -334.206095191019
Step 3960 Total energy -334.193626381206
Step 3970 Total energy -334.182622350478
Step 3980 Total energy -334.165938304109
Step 3990 Total energy -334.143989876006
Step 4000 Total energy -334.122221763281
Step 4010 Total energy -334.100345006898
Step 4020 Total energy -334.075329716771
Step 4030 Total energy -334.048568413511
Step 4040 Total energy -334.02326866734
Step 4050 Total energy -333.996614915164
Step 4060 Total energy -333.968468174197
Step 4070 Total energy -333.943626000142
Step 4080 Total energy -333.922357392474
Step 4090 Total energy -333.906431587642
Step 4100 Total energy -333.896827099451
Step 4110 Total energy -333.888289716849
Step 4120 Total energy -333.875965656082
Step 4130 Total energy -333.860725680589
Step 4140 Total energy -333.84497983326
Step 4150 Total energy -333.825956238263
Step 4160 Total energy -333.800807846371
Step 4170 Total energy -333.771913146148
Step 4180 Total energy -333.747190063343
Step 4190 Total energy -333.726938716687
Step 4200 Total energy -333.713610703534
Step 4210 Total energy -333.711960955855
Step 4220 Total energy -333.715015435715
Step 4230 Total energy -333.718340782258
Step 4240 Total energy -333.723896143195
Step 4250 Total energy -333.734970520947
Step 4260 Total energy -333.747374609259
Step 4270 Total energy -333.760479190213
Step 4280 Total energy -333.775955775994
Step 4290 Total energy -333.793540062735
Step 4300 Total energy -333.812530277243
Step 4310 Total energy -333.835113493902
Step 4320 Total energy -333.866799864107
Step 4330 Total energy -333.9099860312
Step 4340 Total energy -333.959164232794
Step 4350 Total energy -334.016870011106
Step 4360 Total energy -334.084552507895
Step 4370 Total energy -334.157349625594
Step 4380 Total energy -334.225909924112
Step 4390 Total energy -334.285498908467
Step 4400 Total energy -334.336314948373
Step 4410 Total energy -334.377879416529
Step 4420 Total energy -334.413269907848
Step 4430 Total energy -334.442935345475
Step 4440 Total energy -334.467083656421
Step 4450 Total energy -334.487438639798
Step 4460 Total energy -334.501922014849
Step 4470 Total energy -334.511489081867
Step 4480 Total energy -334.519687081905
Step 4490 Total energy -334.527266907742
Step 4500 Total energy -334.532584208568
Step 4510 Total energy -334.533552383181
Step 4520 Total energy -334.531324405615
Step 4530 Total energy -334.524668328174
Step 4540 Total energy -334.5120845469
Step 4550 Total energy -334.489808473623
Step 4560 Total energy -334.460490190679
Step 4570 Total energy -334.428728893622
Step 4580 Total energy -334.391505892214
Step 4590 Total energy -334.342701688072
Step 4600 Total energy -334.284457194963
Step 4610 Total energy -334.223906186195
Step 4620 Total energy -334.157999780969
Step 4630 Total energy -334.088639687473
Step 4640 Total energy -334.023528677051
Step 4650 Total energy -333.954711271011
Step 4660 Total energy -333.886202071275
Step 4670 Total energy -333.830015835411
Step 4680 Total energy -333.790663546016
Step 4690 Total energy -333.760433588543
Step 4700 Total energy -333.734726264837
Step 4710 Total energy -333.71606446087
Step 4720 Total energy -333.699986271826
Step 4730 Total energy -333.68351933367
Step 4740 Total energy -333.670579080838
Step 4750 Total energy -333.66271824822
Step 4760 Total energy -333.658290839409
Step 4770 Total energy -333.659739784994
Step 4780 Total energy -333.668680490131
Step 4790 Total energy -333.682838110784
Step 4800 Total energy -333.705255847549
Step 4810 Total energy -333.737327623885
Step 4820 Total energy -333.767478694838
Step 4830 Total energy -333.790743910476
Step 4840 Total energy -333.814607181005
Step 4850 Total energy -333.840572519394
Step 4860 Total energy -333.860069367716
Step 4870 Total energy -333.872510515284
Step 4880 Total energy -333.883221074782
Step 4890 Total energy -333.895707141378
Step 4900 Total energy -333.911072380209
Step 4910 Total energy -333.932979391812
Step 4920 Total energy -333.967824095273
Step 4930 Total energy -334.008808435948
Step 4940 Total energy -334.047205638351
Step 4950 Total energy -334.084855308398
Step 4960 Total energy -334.119910994698
Step 4970 Total energy -334.149505911834
Step 4980 Total energy -334.175135406402
Step 4990 Total energy -334.200069782969
Step 5000 Total energy -334.223042116088
Step 5010 Total energy -334.241624021718
Step 5020 Total energy -334.259209963744
Step 5030 Total energy -334.275982872997
Step 5040 Total energy -334.292380071166
Step 5050 Total energy -334.311225032386
Step 5060 Total energy -334.331342267602
Step 5070 Total energy -334.350661709885
Step 5080 Total energy -334.37133044633
Step 5090 Total energy -334.396517623051
Step 5100 Total energy -334.423569489901
Step 5110 Total energy -334.449159539364
Step 5120 Total energy -334.474734554924
Step 5130 Total energy -334.501132340955
Step 5140 Total energy -334.528893451126
Step 5150 Total energy -334.555254195072
Step 5160 Total energy -334.581472160438
Step 5170 Total energy -334.608328977737
Step 5180 Total energy -334.632503269524
Step 5190 Total energy -334.654777383948
Step 5200 Total energy -334.673368373339
Step 5210 Total energy -334.687739110747
Step 5220 Total energy -334.698382666848
Step 5230 Total energy -334.705999706467
Step 5240 Total energy -334.71069388618
Step 5250 Total energy -334.7110765264
Step 5260 Total energy -334.70676471575
Step 5270 Total energy -334.696733751117
Step 5280 Total energy -334.680333317275
Step 5290 Total energy -334.655151013868
Step 5300 Total energy -334.62141105479
Step 5310 Total energy -334.580056350366
Step 5320 Total energy -334.528474401007
Step 5330 Total energy -334.467170848113
Step 5340 Total energy -334.398021057884
Step 5350 Total energy -334.330699640216
Step 5360 Total energy -334.266290246067
Step 5370 Total energy -334.200855939143
Step 5380 Total energy -334.144510812315
Step 5390 Total energy -334.097634517035
Step 5400 Total energy -334.056367836965
Step 5410 Total energy -334.019457909183
Step 5420 Total energy -333.986999168813
Step 5430 Total energy -333.956944121739
Step 5440 Total energy -333.924135677257
Step 5450 Total energy -333.887750847111
Step 5460 Total energy -333.848011513597
Step 5470 Total energy -333.806124405953
Step 5480 Total energy -333.770230221568
Step 5490 Total energy -333.74655690392
Step 5500 Total energy -333.735600157555
Step 5510 Total energy -333.733515589213
Step 5520 Total energy -333.737506498521
Step 5530 Total energy -333.744672551188
Step 5540 Total energy -333.751621418677
Step 5550 Total energy -333.756718807877
Step 5560 Total energy -333.759426100123
Step 5570 Total energy -333.76148461191
Step 5580 Total energy -333.764914305948
Step 5590 Total energy -333.76954619597
Step 5600 Total energy -333.775678515092
Step 5610 Total energy -333.785796682298
Step 5620 Total energy -333.801885234156
Step 5630 Total energy -333.820832355857
Step 5640 Total energy -333.845138056406
Step 5650 Total energy -333.88330663283
Step 5660 Total energy -333.930755565292
Step 5670 Total energy -333.980761576232
Step 5680 Total energy -334.03402419793
Step 5690 Total energy -334.089911340782
Step 5700 Total energy -334.150629134424
Step 5710 Total energy -334.211786575378
Step 5720 Total energy -334.275327321943
Step 5730 Total energy -334.337156092081
Step 5740 Total energy -334.395615991076
Step 5750 Total energy -334.452616199348
Step 5760 Total energy -334.50341864177
Step 5770 Total energy -334.545962276634
Step 5780 Total energy -334.582456555508
Step 5790 Total energy -334.614591457847
Step 5800 Total energy -334.639342151485
Step 5810 Total energy -334.657374085797
Step 5820 Total energy -334.671882689888
Step 5830 Total energy -334.68177929814
Step 5840 Total energy -334.685983133193
Step 5850 Total energy -334.684022241152
Step 5860 Total energy -334.67622743318
Step 5870 Total energy -334.662247478627
Step 5880 Total energy -334.641034812554
Step 5890 Total energy -334.612894251449
Step 5900 Total energy -334.583403725103
Step 5910 Total energy -334.555745984453
Step 5920 Total energy -334.526233943683
Step 5930 Total energy -334.495641261456
Step 5940 Total energy -334.466943080985
Step 5950 Total energy -334.44270009088
Step 5960 Total energy -334.421438563591
Step 5970 Total energy -334.40084020948
Step 5980 Total energy -334.382038815813
Step 5990 Total energy -334.364601413918
Step 6000 Total energy -334.347235206983
Step 6010 Total energy -334.327488644116
Step 6020 Total energy -334.302665699156
Step 6030 Total energy -334.274959583714
Step 6040 Total energy -334.245403022259
Step 6050 Total energy -334.214149740253
Step 6060 Total energy -334.179562877592
Step 6070 Total energy -334.149022773373
Step 6080 Total energy -334.129367127248
Step 6090 Total energy -334.115283390602
Step 6100 Total energy -334.103002530452
Step 6110 Total energy -334.091347734066
Step 6120 Total energy -334.078251657505
Step 6130 Total energy -334.062593742571
Step 6140 Total energy -334.044221175289
Step 6150 Total energy -334.023537555209
Step 6160 Total energy -333.998663334932
Step 6170 Total energy -333.967252515769
Step 6180 Total energy -333.932438595146
Step 6190 Total energy -333.899046629392
Step 6200 Total energy -333.866482593742
Step 6210 Total energy -333.837860985516
Step 6220 Total energy -333.816711971431
Step 6230 Total energy -333.800711874127
Step 6240 Total energy -333.788703377093
Step 6250 Total energy -333.781643828725
Step 6260 Total energy -333.776664604393
Step 6270 Total energy -333.769548094957
Step 6280 Total energy -333.759753803708
Step 6290 Total energy -333.747729555143
Step 6300 Total energy -333.733074579357
Step 6310 Total energy -333.716609731303
Step 6320 Total energy -333.701542639513
Step 6330 Total energy -333.689593145063
Step 6340 Total energy -333.678455326386
Step 6350 Total energy -333.66817603984
Step 6360 Total energy -333.660359702335
Step 6370 Total energy -333.6555990422
Step 6380 Total energy -333.657164672735
Step 6390 Total energy -333.666850485397
Step 6400 Total energy -333.682781120263
Step 6410 Total energy -333.70330188282
Step 6420 Total energy -333.730396632233
Step 6430 Total energy -333.763706794857
Step 6440 Total energy -333.798046216812
Step 6450 Total energy -333.834261140854
Step 6460 Total energy -333.873472972658
Step 6470 Total energy -333.911801745253
Step 6480 Total energy -333.949337515274
Step 6490 Total energy -333.991426918371
Step 6500 Total energy -334.041367248192
Step 6510 Total energy -334.094181781198
Step 6520 Total energy -334.143456357053
Step 6530 Total energy -334.192007533302
Step 6540 Total energy -334.241327624702
Step 6550 Total energy -334.290892933737
Step 6560 Total energy -334.337630569717
Step 6570 Total energy -334.375724402672
Step 6580 Total energy -334.404108513409
Step 6590 Total energy -334.426060704474
Step 6600 Total energy -334.44197784816
Step 6610 Total energy -334.451235987687
Step 6620 Total energy -334.454333650709
Step 6630 Total energy -334.453349357952
Step 6640 Total energy -334.451479264758
Step 6650 Total energy -334.448777857373
Step 6660 Total energy -334.44350763389
Step 6670 Total energy -334.436123528314
Step 6680 Total energy -334.428861004692
Step 6690 Total energy -334.419939573591
Step 6700 Total energy -334.405690241259
Step 6710 Total energy -334.385687690696
Step 6720 Total energy -334.359984520835
Step 6730 Total energy -334.324252508872
Step 6740 Total energy -334.276160787416
Step 6750 Total energy -334.22163979871
Step 6760 Total energy -334.162408905996
Step 6770 Total energy -334.088278613147
Step 6780 Total energy -334.000085772165
Step 6790 Total energy -333.918277607704
Step 6800 Total energy -333.850329956312
Step 6810 Total energy -333.793423947249
Step 6820 Total energy -333.748541545997
Step 6830 Total energy -333.710403747103
Step 6840 Total energy -333.6777041425
Step 6850 Total energy -333.651936128022
Step 6860 Total energy -333.628262773422
Step 6870 Total energy -333.603714823302
Step 6880 Total energy -333.581033547086
Step 6890 Total energy -333.566898392624
Step 6900 Total energy -333.56064277678
Step 6910 Total energy -333.561346759698
Step 6920 Total energy -333.570349815837
Step 6930 Total energy -333.58558304067
Step 6940 Total energy -333.601634713052
Step 6950 Total energy -333.620718754976
Step 6960 Total energy -333.644848474362
Step 6970 Total energy -333.669844801307
Step 6980 Total energy -333.693534081017
Step 6990 Total energy -333.717381414039
Step 7000 Total energy -333.741831533819
Step 7010 Total energy -333.764871282618
Step 7020 Total energy -333.789092951602
Step 7030 Total energy -333.815973502367
Step 7040 Total energy -333.840208833595
Step 7050 Total energy -333.86219835744
Step 7060 Total energy -333.884898507849
Step 7070 Total energy -333.907341786401
Step 7080 Total energy -333.928754210588
Step 7090 Total energy -333.949873837045
Step 7100 Total energy -333.970668460618
Step 7110 Total energy -333.99117366124
Step 7120 Total energy -334.013754177704
Step 7130 Total energy -334.04027666927
Step 7140 Total energy -334.066527346233
Step 7150 Total energy -334.089514984556
Step 7160 Total energy -334.108367264668
Step 7170 Total energy -334.121598718267
Step 7180 Total energy -334.128729912585
Step 7190 Total energy -334.130542916494
Step 7200 Total energy -334.129349249225
Step 7210 Total energy -334.128148790591
Step 7220 Total energy -334.128806915884
Step 7230 Total energy -334.132496247106
Step 7240 Total energy -334.138181312027
Step 7250 Total energy -334.144580125686
Step 7260 Total energy -334.151696003706
Step 7270 Total energy -334.159971410706
Step 7280 Total energy -334.167519671388
Step 7290 Total energy -334.17070030722
Step 7300 Total energy -334.168084681834
Step 7310 Total energy -334.161148825777
Step 7320 Total energy -334.152713161933
Step 7330 Total energy -334.142813474142
Step 7340 Total energy -334.128981421353
Step 7350 Total energy -334.112581498733
Step 7360 Total energy -334.099315536231
Step 7370 Total energy -334.09227077148
Step 7380 Total energy -334.088275102907
Step 7390 Total energy -334.086141929556
Step 7400 Total energy -334.086868124212
Step 7410 Total energy -334.089352259226
Step 7420 Total energy -334.089245668753
Step 7430 Total energy -334.084393498208
Step 7440 Total energy -334.076342185808
Step 7450 Total energy -334.068286955244
Step 7460 Total energy -334.060864296359
Step 7470 Total energy -334.052079089823
Step 7480 Total energy -334.042903097663
Step 7490 Total energy -334.036995175635
Step 7500 Total energy -334.035178929446
Step 7510 Total energy -334.035729314467
Step 7520 Total energy -334.037691607388
Step 7530 Total energy -334.040412871604
Step 7540 Total energy -334.044528372268
Step 7550 Total energy -334.049710333366
Step 7560 Total energy -334.055333747875
Step 7570 Total energy -334.058234506661
Step 7580 Total energy -334.056826656922
Step 7590 Total energy -334.052768896621
Step 7600 Total energy -334.048440757502
Step 7610 Total energy -334.043867902884
Step 7620 Total energy -334.038003765792
Step 7630 Total energy -334.03331637974
Step 7640 Total energy -334.030322302284
Step 7650 Total energy -334.026881187333
Step 7660 Total energy -334.021233205263
Step 7670 Total energy -334.012606113334
Step 7680 Total energy -334.002889916043
Step 7690 Total energy -333.995552171613
Step 7700 Total energy -333.992050493276
Step 7710 Total energy -333.989463800396
Step 7720 Total energy -333.98577153674
Step 7730 Total energy -333.982043781054
Step 7740 Total energy -333.978445414527
Step 7750 Total energy -333.972732519857
Step 7760 Total energy -333.96306755744
Step 7770 Total energy -333.949734922573
Step 7780 Total energy -333.932775530366
Step 7790 Total energy -333.912412835033
Step 7800 Total energy -333.889904280641
